RTSKolo,2021-11-08 12:24:31,HLS,BRPK,0.121147,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
RTSMuzika,2021-11-08 12:24:31,DASH,KALT,0.174974,0.1187287,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/RTS_Muzika_2150/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3723674a41492c20_06ac348c011248718d31f0ae6b55f4ed
RTSMuzika,2021-11-08 12:24:32,DASH,BRPK,0.130541,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
RTSMuzika,2021-11-08 12:24:32,HLS,KALT,0.160747,0.1008219,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/RTS_Muzika_2150/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3723674a41492c20_dfa6c628884712e03e161cffa6940e70
RTSMuzika,2021-11-08 12:24:32,HLS,BRPK,0.123253,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
BravoMusic,2021-11-08 12:24:32,DASH,KALT,0.155461,0.1019889,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Bravo_Music_1054/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3763664a014d2c20_2934c3f379c5f215c9b6dd0d9339481b
BravoMusic,2021-11-08 12:24:32,DASH,BRPK,0.127924,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
BravoMusic,2021-11-08 12:24:33,HLS,KALT,0.140183,0.0883476,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Bravo_Music_1054/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3763664a014d2c20_a093a663c20339e4260a0267134d752b
BravoMusic,2021-11-08 12:24:33,HLS,BRPK,0.169558,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
CityPlay,2021-11-08 12:24:33,DASH,KALT,0.121479,0.0641504,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/City_Play_1076/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3763664a014d2c20_48819f6f166d8f0ee3517bb0a436a8d9
CityPlay,2021-11-08 12:24:33,DASH,BRPK,0.12189,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
CityPlay,2021-11-08 12:24:33,HLS,KALT,0.133516,0.0801546,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/City_Play_1076/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3763674a414d2c20_8cb0084963246b6c5ab9f9ae40922ae7
CityPlay,2021-11-08 12:24:34,HLS,BRPK,0.123412,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKMusic,2021-11-08 12:24:34,DASH,KALT,0.181484,0.1258688,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Music_2088/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3763674a414d2c20_9590920f4b7a6d447832ea6012753a88
PINKMusic,2021-11-08 12:24:34,DASH,BRPK,0.135297,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKMusic,2021-11-08 12:24:34,HLS,KALT,0.147387,0.0922794,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Music_2088/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3703664a0159ac20_73478a15b87035f782da32b891ba1925
PINKMusic,2021-11-08 12:24:35,HLS,BRPK,0.121593,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PinkMusic2,2021-11-08 12:24:35,DASH,KALT,0.143046,0.0904623,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Music_2_2089/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3703664a0159ac20_fe31c25b64b128fcf3d268bacb74713b
PinkMusic2,2021-11-08 12:24:35,DASH,BRPK,0.122338,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PinkMusic2,2021-11-08 12:24:35,HLS,KALT,0.186806,0.1165224,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Music_2_2089/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3703674a4159ac20_1a990425d285548df3a0fa0c938b26b2
PinkMusic2,2021-11-08 12:24:35,HLS,BRPK,0.124386,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PinkKoncert,2021-11-08 12:24:36,DASH,KALT,0.126373,0.0728282,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Koncert_2085/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3703674a4159ac20_3d9cf9907f358413ad2ff75c19de1d2c
PinkKoncert,2021-11-08 12:24:36,DASH,BRPK,0.122279,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PinkKoncert,2021-11-08 12:24:36,HLS,KALT,0.114684,0.0595075,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Koncert_2085/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3703674a4159ac20_9da1285cf7dc5d5ac29eea0eb1d1899d
PinkKoncert,2021-11-08 12:24:36,HLS,BRPK,0.19076,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKFolk,2021-11-08 12:24:36,DASH,KALT,0.151464,0.093085,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Folk_2082/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3743664a015dac20_0a40c583983cbe82108fec9689c0fb40
PINKFolk,2021-11-08 12:24:37,DASH,BRPK,0.122338,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKFolk,2021-11-08 12:24:37,HLS,KALT,0.195723,0.1275846,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Folk_2082/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3743664a015dac20_9327ebfafb8f961903198bd39b9b6b94
PINKFolk,2021-11-08 12:24:37,HLS,BRPK,0.120723,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PinkExtra,2021-11-08 12:24:37,DASH,KALT,0.172664,0.1180618,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Extra_2079/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3743674a415dac20_b67bc198e225673c5848856ed0418811
PinkExtra,2021-11-08 12:24:38,DASH,BRPK,0.367655,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PinkExtra,2021-11-08 12:24:38,HLS,KALT,0.14744,0.0927302,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Extra_2079/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=3743674a415dac20_5e1c0f605883c933c7e91c1d4a4aa76d
PinkExtra,2021-11-08 12:24:38,HLS,BRPK,0.122969,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PinkShow,2021-11-08 12:24:39,DASH,KALT,0.168097,0.1154956,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Show_2097/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=b723664a0149ac20_9a69a46906211804c84ace695a31f3ca
PinkShow,2021-11-08 12:24:39,DASH,BRPK,0.121403,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PinkShow,2021-11-08 12:24:39,HLS,KALT,0.156264,0.1029338,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Pink_Show_2097/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=b723664a0149ac20_fe25569c58ad64e8f970b58987749d80
PinkShow,2021-11-08 12:24:39,HLS,BRPK,0.12225,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
KCN2,2021-11-08 12:24:39,DASH,KALT,0.18981,0.1356453,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/K_CN_2_1213/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=b723674a4149ac20_8df6e637cf0efc847cfc06a0027c5bb3
KCN2,2021-11-08 12:24:40,DASH,BRPK,0.122856,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
KCN2,2021-11-08 12:24:40,HLS,KALT,0.165029,0.1099628,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/K_CN_2_1213/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=b723674a4149ac20_ded9cdd20ad458191ff593ffd652f732
KCN2,2021-11-08 12:24:40,HLS,BRPK,0.188075,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
Africkenebe,2021-11-08 12:24:40,DASH,KALT,0.142684,0.0769695,ERROR: --KALT not returned any URL,ERROR type: BLOCK Error reason: Not entitled
Africkenebe,2021-11-08 12:24:40,DASH,BRPK,,NaN,ERROR: --KALT not returned any URL,
Africkenebe,2021-11-08 12:24:40,HLS,KALT,0.090947,0.0357922,ERROR: --KALT not returned any URL,ERROR type: BLOCK Error reason: Not entitled
Africkenebe,2021-11-08 12:24:40,HLS,BRPK,,NaN,ERROR: --KALT not returned any URL,
DorcelTV,2021-11-08 12:24:41,DASH,KALT,0.146969,0.0930994,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Dorcel_TV_1120/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b763664a014dac20_41396f3332c6e5f2290d7718c562f69e
DorcelTV,2021-11-08 12:24:41,DASH,BRPK,0.121952,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
DorcelTV,2021-11-08 12:24:41,HLS,KALT,0.157489,0.1004269,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Dorcel_TV_1120/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b763664a014dac20_080fb70155ac47f58a16431fd6ec3c17
DorcelTV,2021-11-08 12:24:41,HLS,BRPK,0.119272,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
Dusk1,2021-11-08 12:24:41,DASH,KALT,0.165809,0.1129963,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Dusk_i_1127/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b763674a414dac20_c5fbac646a1ce6c3a556a36c3574fec4
Dusk1,2021-11-08 12:24:42,DASH,BRPK,0.12328,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
Dusk1,2021-11-08 12:24:42,HLS,KALT,0.156734,0.1033303,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Dusk_i_1127/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b763674a414dac20_948d8991af80d5d7da531b9862726166
Dusk1,2021-11-08 12:24:42,HLS,BRPK,0.122179,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PRIVATETV,2021-11-08 12:24:42,DASH,KALT,0.153324,0.0984939,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Private_TV_2118/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b603665a00192c20_80d28bbd5694bcfd83af39d988081644
PRIVATETV,2021-11-08 12:24:43,DASH,BRPK,0.121476,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PRIVATETV,2021-11-08 12:24:43,HLS,KALT,0.153079,0.0999131,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Private_TV_2118/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b603665a00192c20_65427f13bee8e3bae702a033606a1ac9
PRIVATETV,2021-11-08 12:24:43,HLS,BRPK,0.164449,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
HustlerHD,2021-11-08 12:24:43,DASH,KALT,0.124364,0.0699531,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Hustler_TV_1199/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b603675a40192c20_b7abd519ed5534186753d8c708869699
HustlerHD,2021-11-08 12:24:43,DASH,BRPK,0.120071,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
HustlerHD,2021-11-08 12:24:44,HLS,KALT,0.129649,0.0713813,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Hustler_TV_1199/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b603675a40192c20_667793f904d5dd1c97018963ff57f008
HustlerHD,2021-11-08 12:24:44,HLS,BRPK,0.120491,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
BrazzersTV,2021-11-08 12:24:44,DASH,KALT,0.152569,0.0997687,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Brazzers_TV_Europe_1055/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b603675a40192c20_3c97c7013f3626826bbbc2772709518e
BrazzersTV,2021-11-08 12:24:44,DASH,BRPK,0.137564,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
BrazzersTV,2021-11-08 12:24:44,HLS,KALT,0.176922,0.1211618,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/Brazzers_TV_Europe_1055/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b643665a001d2c20_8628afdbea8fda52db29b13eef1563eb
BrazzersTV,2021-11-08 12:24:45,HLS,BRPK,0.122587,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC,2021-11-08 12:24:45,DASH,KALT,0.13486,0.0732901,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_2071/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b643665a001d2c20_91df5b9c6428013463e2b5d79f3d50ac
PINKEROTIC,2021-11-08 12:24:45,DASH,BRPK,0.121377,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC,2021-11-08 12:24:45,HLS,KALT,0.175437,0.1117589,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_2071/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b643675a401d2c20_b15ecd80678f47538301d512652bbace
PINKEROTIC,2021-11-08 12:24:46,HLS,BRPK,0.155648,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC2,2021-11-08 12:24:46,DASH,KALT,0.15511,0.0910253,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_2_2072/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=b643675a401d2c20_7ab536730eb962b1ee916e35a7026bfa
PINKEROTIC2,2021-11-08 12:24:46,DASH,BRPK,0.120998,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC2,2021-11-08 12:24:46,HLS,KALT,0.148328,0.0912858,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_2_2072/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3623665c00080820_ec081b7ffaaf3e824db438e6cb77dfa1
PINKEROTIC2,2021-11-08 12:24:46,HLS,BRPK,0.121327,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC3,2021-11-08 12:24:47,DASH,KALT,0.133031,0.0748453,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_3_2073/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3623665c00080820_051d05277fe3a0c649cbda648e8e520c
PINKEROTIC3,2021-11-08 12:24:47,DASH,BRPK,0.125116,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC3,2021-11-08 12:24:47,HLS,KALT,0.155512,0.0883446,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_3_2073/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3623665c00080820_025345631e805410fbb26e94eb6ce9dc
PINKEROTIC3,2021-11-08 12:24:47,HLS,BRPK,0.123099,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC4,2021-11-08 12:24:47,DASH,KALT,0.152771,0.099863,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_4_2074/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3623675c40080820_aea147f963ae5cb235c7d6d330cefe7a
PINKEROTIC4,2021-11-08 12:24:48,DASH,BRPK,0.122067,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC4,2021-11-08 12:24:48,HLS,KALT,0.166495,0.1128788,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_4_2074/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3623675c40080820_cc2a285e14759696ba4fd5140da17ae0
PINKEROTIC4,2021-11-08 12:24:48,HLS,BRPK,0.122121,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC5,2021-11-08 12:24:48,DASH,KALT,0.18512,0.1307302,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_5_2075/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3663665c000c0820_c45960947f007989e372be4603cf8442
PINKEROTIC5,2021-11-08 12:24:49,DASH,BRPK,0.120475,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC5,2021-11-08 12:24:49,HLS,KALT,0.165492,0.1122641,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_5_2075/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3663665c000c0820_a50ff53519aac96203f8e55338c8c774
PINKEROTIC5,2021-11-08 12:24:49,HLS,BRPK,0.120485,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC6,2021-11-08 12:24:49,DASH,KALT,0.149786,0.0947022,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_6_2076/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3663675c400c0820_b45e55b86ae6d4fa8465d39f785a962b
PINKEROTIC6,2021-11-08 12:24:49,DASH,BRPK,0.11969,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC6,2021-11-08 12:24:50,HLS,KALT,0.152218,0.0994564,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_6_2076/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3663675c400c0820_707bab668b5b1fee622bbedd63110806
PINKEROTIC6,2021-11-08 12:24:50,HLS,BRPK,0.124064,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC7,2021-11-08 12:24:50,DASH,KALT,0.140427,0.0873619,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_7_2077/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3663675c400c0820_15bd9970def56c789e8f2af4753cf9ad
PINKEROTIC7,2021-11-08 12:24:50,DASH,BRPK,0.123155,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC7,2021-11-08 12:24:50,HLS,KALT,0.149765,0.0947336,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_7_2077/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3603665c00188820_1f19b8ce3e0cb579db6eed4b02618812
PINKEROTIC7,2021-11-08 12:24:51,HLS,BRPK,0.122924,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC8,2021-11-08 12:24:51,DASH,KALT,0.166079,0.1082018,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_8_2078/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3603665c00188820_08a82d4079e5af66c19a10e45bba8b13
PINKEROTIC8,2021-11-08 12:24:51,DASH,BRPK,0.121503,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINKEROTIC8,2021-11-08 12:24:51,HLS,KALT,0.156989,0.1016012,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_EROTIC_8_2078/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20972&ip=85.162.8.185&primaryToken=3603675c40188820_ff2ba4dec32a5652dec43c61ee954e0f
PINKEROTIC8,2021-11-08 12:24:52,HLS,BRPK,0.173834,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
RTS1HD,2021-11-08 15:34:25,DASH,KALT,0.183826,0.1313876,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/RTS_1_2145/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2772675e414c6e2a_19d36ef52275d031af068c385d52fb8f
RTS1HD,2021-11-08 15:34:25,DASH,BRPK,0.170138,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
RTS1HD,2021-11-08 15:34:26,HLS,KALT,0.181861,0.1268647,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/RTS_1_2145/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2772675e414c6e2a_a2c84f1ffd2ba57ff7e05405cf4e36dd
RTS1HD,2021-11-08 15:34:26,HLS,BRPK,0.127396,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
RTS2HD,2021-11-08 15:34:26,DASH,KALT,0.217934,0.1326774,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/RTS_2_2146/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2712665e0158ee2a_8a559444f4637512bbad12e9a7cb4545
RTS2HD,2021-11-08 15:34:26,DASH,BRPK,0.166146,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
RTS2HD,2021-11-08 15:34:27,HLS,KALT,0.169043,0.1110959,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/RTS_2_2146/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2712665e0158ee2a_38836e579bdf78b9ae10b142c148fdd2
RTS2HD,2021-11-08 15:34:27,HLS,BRPK,0.206136,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PRVA,2021-11-08 15:34:27,DASH,KALT,0.195932,0.1104781,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PRVA_2119/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2712675e4158ee2a_8b99cd32c73a21df915e959b26b4436c
PRVA,2021-11-08 15:34:27,DASH,BRPK,0.162752,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PRVA,2021-11-08 15:34:28,HLS,KALT,0.194377,0.0990919,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PRVA_2119/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2712675e4158ee2a_5926ccdb5b9bd4fd2390eb2503f2507c
PRVA,2021-11-08 15:34:28,HLS,BRPK,0.123315,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINK,2021-11-08 15:34:28,DASH,KALT,0.171038,0.1139313,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_2063/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2752665e015cee2a_9572ef8c04013539f34d058b8fd2f3ff
PINK,2021-11-08 15:34:29,DASH,BRPK,0.2766,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
PINK,2021-11-08 15:34:29,HLS,KALT,0.145204,0.0932121,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/PINK_2063/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2752665e015cee2a_f3a6b936c464b8070f06392c9768f977
PINK,2021-11-08 15:34:29,HLS,BRPK,0.161351,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
B92,2021-11-08 15:34:29,DASH,KALT,0.189595,0.1350776,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/B92_1030/output1/manifest.mpd?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2752675e415cee2a_d65751bd1cff2de59cf2182ada67a783
B92,2021-11-08 15:34:30,DASH,BRPK,0.166063,NaN,OK: --BRPK returned Manifest,Reason: OK Status code: 200
B92,2021-11-08 15:34:30,HLS,KALT,0.175312,0.1170482,OK: --KALT returned URL,https://aw-ucdn-3201-prod.tv.cetin.cz/bpk-tv/B92_1030/output3/index.m3u8?accountId=3200&deviceType=22&subscriptionType=20967&ip=85.162.8.185&primaryToken=2752675e415cee2a_a626823d517331a2e80db5a5ca097162
